Date,USD_TRY,EUR_TRY,GBP_TRY,AED_TRY,AZN_TRY,BGN_TRY,CNY_TRY,DKK_TRY,KRW_TRY,IRR_TRY,SEK_TRY,CHF_TRY,JPY_TRY,CAD_TRY,QAR_TRY,KWD_TRY,NOK_TRY,PKR_TRY,RON_TRY,RUB_TRY,SAR_TRY,XDR_TRY
30-03-2023,19.107,20.7201,23.5295,5.1737,11.1764,10.5347,2.7588,2.7767,0.01459,0.04524,1.8308,20.7376,14.4468,14.0316,5.1763,61.9969,1.8336,0.06723,4.1626,0.24678,5.0882,25.7185
31-03-2023,19.146,20.8021,23.5943,5.184,11.1992,10.5765,2.7674,2.7883,0.01465,0.04533,1.8314,20.8521,14.41,14.1182,5.2084,62.0825,1.8309,0.06729,4.1798,0.24691,5.1,25.7814
01-04-2023,,,,,,,,,,,,,,,,,,,,,,
02-04-2023,,,,,,,,,,,,,,,,,,,,,,
03-04-2023,19.1532,20.845,23.6602,5.1859,11.2035,10.5976,2.7716,2.7941,0.0146,0.04535,1.8413,20.8615,14.3356,14.1179,5.2039,62.0809,1.8317,0.06714,4.1875,0.2465,5.1025,25.8016
04-04-2023,19.1788,20.8074,23.6298,5.1928,11.2184,10.5788,2.7689,2.7887,0.01449,0.04541,1.8391,20.8648,14.3476,14.2048,5.2065,62.1295,1.8391,0.06693,4.1874,0.24503,5.1119,25.7985
05-04-2023,19.2001,20.9597,23.9162,5.1988,11.172,10.6567,2.7745,2.8095,0.01452,0.04546,1.849,21.0014,14.4184,14.2842,5.2224,62.2549,1.8624,0.06658,4.2234,0.2404,5.1189,25.9069
06-04-2023,19.2266,21.0501,23.9562,5.2059,11.2464,10.7021,2.779,2.8212,0.01457,0.04552,1.8545,21.1923,14.5831,14.2585,5.2291,62.3197,1.845,0.06641,4.2445,0.24064,5.1253,25.9864
07-04-2023,19.2361,20.9782,23.9405,5.2085,11.2519,10.6651,2.7814,2.8112,0.0145,0.04554,1.8373,21.2004,14.6031,14.2599,5.2107,62.3455,1.8392,0.06639,4.2262,0.23733,5.1275,25.9691
08-04-2023,,,,,,,,,,,,,,,,,,,,,,
09-04-2023,,,,,,,,,,,,,,,,,,,,,,
10-04-2023,19.2332,20.9964,23.8846,5.2076,11.2502,10.6748,2.7834,2.8135,0.01452,0.04554,1.8359,21.2261,14.5639,14.225,5.232,62.3344,1.8318,0.0681,4.2283,0.2325,5.1266,25.9666
11-04-2023,19.238,20.981,23.8632,5.209,11.1845,10.6673,2.7826,2.8117,0.0145,0.04555,1.8305,21.1842,14.5019,14.235,5.2302,62.3638,1.8313,0.06671,4.2296,0.23439,5.1279,25.9527
12-04-2023,19.2619,21.0043,23.9055,5.2156,11.267,10.679,2.7819,2.8147,0.01448,0.0456,1.8317,21.2366,14.4272,14.2481,5.2425,62.4878,1.8228,0.06633,4.2334,0.23341,5.1343,25.9677
13-04-2023,19.2885,21.0741,23.9115,5.2229,11.2826,10.7144,2.7864,2.824,0.01446,0.04567,1.8477,21.3242,14.3856,14.3045,5.2463,62.5932,1.8264,0.06643,4.2434,0.23359,5.142,26.0091
14-04-2023,19.307,21.2512,24.101,5.2279,11.2934,10.8045,2.7922,2.8476,0.01465,0.04571,1.8592,21.5895,14.4616,14.3846,5.2542,62.7094,1.8491,0.06768,4.2757,0.23509,5.147,26.1182
15-04-2023,,,,,,,,,,,,,,,,,,,,,,
16-04-2023,,,,,,,,,,,,,,,,,,,,,,
17-04-2023,19.3363,21.3873,24.1549,5.2359,11.3106,10.8738,2.8073,2.8659,0.01478,0.04578,1.8774,21.7242,14.5622,14.4946,5.2518,62.8443,1.8705,0.06803,4.3046,0.23599,5.1549,26.2206
18-04-2023,19.3542,21.2519,23.9732,5.2407,11.321,10.8186,2.8016,2.8479,0.01466,0.04582,1.8653,21.5999,14.4108,14.4668,5.2679,62.8477,1.8596,0.06849,4.2751,0.23575,5.1599,26.1388
19-04-2023,19.3755,21.2554,24.0466,5.2468,11.3335,10.8063,2.802,2.8478,0.01462,0.04587,1.8723,21.5628,14.4108,14.4687,5.2789,62.8892,1.849,0.0679,4.2806,0.23613,5.1659,26.1589
20-04-2023,19.3806,21.2121,24.0516,5.2479,11.3365,10.7845,2.7948,2.8424,0.01446,0.04589,1.8662,21.5135,14.3476,14.4167,5.2823,62.8551,1.8352,0.06842,4.2746,0.23585,5.1668,26.1296
21-04-2023,,,,,,,,,,,,,,,,,,,,,,
22-04-2023,,,,,,,,,,,,,,,,,,,,,,
23-04-2023,,,,,,,,,,,,,,,,,,,,,,
24-04-2023,19.3806,21.2121,24.0516,5.2479,11.3365,10.7845,2.7948,2.8424,0.01446,0.04589,1.8662,21.5135,14.3476,14.4167,5.2823,62.8551,1.8352,0.06842,4.2746,0.23585,5.1668,26.1296
25-04-2023,19.3853,21.3204,24.0696,5.2494,11.3392,10.8396,2.7954,2.8564,0.01444,0.0459,1.8747,21.7235,14.3898,14.2938,5.2826,62.9271,1.8258,0.06874,4.2997,0.23702,5.1679,26.1806
26-04-2023,19.3937,21.395,24.1257,5.2515,11.3441,10.878,2.7878,2.8657,0.01442,0.04592,1.8828,21.8005,14.423,14.2659,5.2713,62.9847,1.8303,0.06801,4.3108,0.23672,5.1701,26.2141
27-04-2023,19.4029,21.4074,24.1494,5.2539,11.3495,10.8838,2.7873,2.8678,0.01443,0.04594,1.8732,21.75,14.494,14.2213,5.2802,63.0095,1.8217,0.06852,4.3098,0.23639,5.1725,26.235
28-04-2023,19.4103,21.4403,24.1566,5.2565,11.3538,10.9006,2.7886,2.8719,0.0144,0.04596,1.8745,21.6966,14.4812,14.2241,5.2932,63.0584,1.8239,0.06816,4.315,0.23675,5.1749,26.2518
29-04-2023,,,,,,,,,,,,,,,,,,,,,,
30-04-2023,,,,,,,,,,,,,,,,,,,,,,
01-05-2023,,,,,,,,,,,,,,,,,,,,,,
02-05-2023,19.4268,21.3604,24.1829,5.2608,11.3635,10.8599,2.7913,2.8611,0.01442,0.04599,1.8737,21.6477,14.2613,14.2126,5.3004,63.0253,1.8092,0.06811,4.304,0.23966,5.1794,26.2069
03-05-2023,19.4417,21.3306,24.2213,5.264,11.3722,10.8451,2.7969,2.8574,0.01441,0.04603,1.8795,21.6036,14.1066,14.313,5.2864,63.0567,1.8061,0.06813,4.303,0.24191,5.1843,26.1929
04-05-2023,19.4511,21.4672,24.2924,5.2672,11.3777,10.9142,2.7983,2.8769,0.01449,0.04605,1.8847,21.8374,14.303,14.2607,5.2933,63.1476,1.801,0.0682,4.3294,0.24335,5.1864,26.2832
05-05-2023,19.4647,21.5293,24.4283,5.2707,11.3857,10.9461,2.7997,2.885,0.01462,0.04608,1.8904,21.9195,14.4346,14.2838,5.2971,63.1924,1.8146,0.06821,4.3426,0.24619,5.1899,26.3446
06-05-2023,,,,,,,,,,,,,,,,,,,,,,
07-05-2023,,,,,,,,,,,,,,,,,,,,,,
08-05-2023,19.4747,21.4749,24.5205,5.2734,11.3915,10.9183,2.8025,2.8781,0.0147,0.04611,1.9009,21.8182,14.4821,14.4075,5.3166,63.2337,1.8294,0.06858,4.3333,0.25175,5.1928,26.3471
09-05-2023,19.4837,21.5141,24.5998,5.2761,11.337,10.9026,2.801,2.884,0.01466,0.04613,1.9106,21.8816,14.3974,14.5785,5.3022,63.2287,1.8523,0.06883,4.3434,0.2516,5.1952,26.3603
10-05-2023,19.4909,21.4008,24.5464,5.2781,11.401,10.88,2.7993,2.8697,0.01463,0.04615,1.907,21.8066,14.4153,14.5473,5.2962,63.2327,1.8439,0.06804,4.3245,0.24982,5.1973,26.3182
11-05-2023,19.5134,21.3821,24.5814,5.2842,11.4141,10.8715,2.8015,2.8672,0.01465,0.0462,1.9023,21.8577,14.391,14.5555,5.3217,63.3,1.8454,0.06703,4.3204,0.25293,5.2031,26.3263
12-05-2023,19.5389,21.3534,24.54,5.2911,11.429,10.8567,2.8007,2.8627,0.01462,0.04626,1.8933,21.8091,14.4909,14.5506,5.3336,63.3728,1.8494,0.06617,4.3077,0.25647,5.2097,26.3395
13-05-2023,,,,,,,,,,,,,,,,,,,,,,
14-05-2023,,,,,,,,,,,,,,,,,,,,,,
15-05-2023,19.5649,21.3447,24.4663,5.2981,11.4443,10.8522,2.7994,2.8613,0.01457,0.04632,1.889,21.8633,14.4804,14.4806,5.3403,63.4459,1.8269,0.06879,4.3024,0.25217,5.217,26.3425
16-05-2023,19.6386,21.3524,24.492,5.3181,11.4874,10.8556,2.8091,2.8626,0.0146,0.0465,1.8826,21.8506,14.3951,14.5156,5.3593,63.6271,1.8359,0.06871,4.303,0.24693,5.2365,26.3893
17-05-2023,19.68,21.4277,24.5925,5.3293,11.5116,10.8948,2.8097,2.8734,0.01462,0.04659,1.8934,21.9775,14.4549,14.5964,5.3681,63.7732,1.8473,0.06904,4.3082,0.24462,5.2479,26.4583
18-05-2023,19.7336,21.3786,24.5119,5.3439,11.5429,10.8692,2.8044,2.8667,0.01466,0.04672,1.8807,21.9017,14.3726,14.5954,5.3743,63.8981,1.8243,0.06881,4.287,0.24311,5.262,26.4475
19-05-2023,,,,,,,,,,,,,,,,,,,,,,
20-05-2023,,,,,,,,,,,,,,,,,,,,,,
21-05-2023,,,,,,,,,,,,,,,,,,,,,,
22-05-2023,19.7607,21.3774,24.5492,5.3514,11.5588,10.8686,2.7963,2.8661,0.01472,0.04679,1.8764,21.9039,14.3112,14.6489,5.3936,63.9722,1.8192,0.06883,4.279,0.24552,5.2691,26.4484
23-05-2023,19.8047,21.4186,24.6037,5.3629,11.5845,10.89,2.8019,2.8713,0.01496,0.04689,1.8754,22.045,14.3232,14.647,5.3998,64.1208,1.8153,0.06899,4.2787,0.2465,5.281,26.5016
24-05-2023,19.827,21.3946,24.5462,5.3689,11.5975,10.8781,2.7957,2.8685,0.01496,0.04694,1.8625,21.9713,14.2898,14.6357,5.4129,64.1648,1.8052,0.06885,4.2795,0.24604,5.287,26.4894
25-05-2023,19.86,21.3986,24.599,5.3778,11.6168,10.8727,2.8019,2.8685,0.01498,0.04702,1.8543,21.9603,14.2994,14.6457,5.4145,64.2635,1.8054,0.06883,4.2852,0.24696,5.2955,26.5225
26-05-2023,19.9027,21.3507,24.5651,5.3895,11.6419,10.855,2.7992,2.8612,0.01491,0.04712,1.8428,21.9254,14.2295,14.6183,5.4283,64.3602,1.8082,0.0697,4.2833,0.24755,5.3068,26.5141
27-05-2023,,,,,,,,,,,,,,,,,,,,,,
28-05-2023,,,,,,,,,,,,,,,,,,,,,,
29-05-2023,19.9512,21.4251,24.6224,5.4029,11.6702,10.8929,2.8118,2.8718,0.01496,0.04724,1.847,22.0352,14.2499,14.6284,5.4445,64.5255,1.8071,0.07017,4.2978,0.24805,5.32,26.5913
30-05-2023,20.0453,21.4932,24.7093,5.4279,11.7252,10.9273,2.8172,2.8807,0.01506,0.04746,1.8443,22.1256,14.2504,14.7266,5.4683,64.797,1.8,0.06985,4.31,0.24904,5.3449,26.6844
31-05-2023,20.3104,21.7607,25.128,5.4988,11.8803,11.0636,2.8508,2.9169,0.01528,0.04809,1.8657,22.4155,14.4588,14.9292,5.5396,65.669,1.8235,0.07114,4.3593,0.25011,5.4156,27.0372
01-06-2023,20.6632,22.0582,25.503,5.5943,12.0867,11.2149,2.8911,2.9571,0.01549,0.04892,1.8846,22.6413,14.7451,15.1232,5.6379,66.7863,1.8318,0.072,4.4145,0.25435,5.5096,27.4662
02-06-2023,20.7529,22.1932,25.7817,5.6184,12.1392,11.2836,2.9013,2.9755,0.01561,0.04913,1.901,22.7654,14.8212,15.2711,5.6638,67.0764,1.8559,0.0725,4.4436,0.25467,5.5331,27.6128
03-06-2023,,,,,,,,,,,,,,,,,,,,,,
04-06-2023,,,,,,,,,,,,,,,,,,,,,,
05-06-2023,20.8447,22.4433,26.0766,5.6433,12.1929,11.4102,2.9337,3.0085,0.01591,0.04935,1.932,22.9728,14.9733,15.5121,5.689,67.4038,1.8909,0.07261,4.4964,0.2563,5.558,27.8397
06-06-2023,21.1465,22.6105,26.1712,5.725,12.3694,11.495,2.9541,3.0307,0.01609,0.05007,1.9368,23.1664,15.0352,15.713,5.7674,68.3129,1.9075,0.0735,4.5272,0.25846,5.6382,28.1156
07-06-2023,21.4565,22.9581,26.6017,5.809,12.5507,11.6716,2.9976,3.0772,0.01641,0.0508,1.9699,23.6134,15.3584,15.9694,5.8519,69.35,1.9341,0.07449,4.6014,0.26258,5.7215,28.5516
08-06-2023,23.021,24.6248,28.5854,6.2326,13.4659,12.5205,3.2151,3.3005,0.01757,0.0545,2.1059,25.334,16.4808,17.1574,6.2796,74.3891,2.0773,0.07995,4.9377,0.28096,6.1383,30.6335
09-06-2023,23.3212,25.0103,29.0148,6.3138,13.6415,12.7158,3.2523,3.3519,0.01779,0.05522,2.1358,25.5854,16.6436,17.4482,6.3651,75.4059,2.1188,0.08121,5.0176,0.28263,6.2183,31.0494
10-06-2023,,,,,,,,,,,,,,,,,,,,,,
11-06-2023,,,,,,,,,,,,,,,,,,,,,,
12-06-2023,23.4314,25.2323,29.3571,6.3436,13.7059,12.8285,3.2695,3.3813,0.01804,0.05548,2.1545,25.9545,16.7524,17.5465,6.3952,75.821,2.1624,0.08171,5.0631,0.28191,6.2479,31.2576
13-06-2023,23.6117,25.4282,29.6555,6.3925,13.8114,12.9284,3.2875,3.407,0.01826,0.0559,2.1797,26.0689,16.9053,17.6928,6.4442,76.4078,2.188,0.08167,5.1022,0.28435,6.2959,31.5
14-06-2023,23.6387,25.5302,29.6565,6.3999,13.8272,12.9799,3.2862,3.4205,0.01846,0.05597,2.1852,26.0464,16.8998,17.6768,6.4475,76.4916,2.1865,0.08202,5.1175,0.28114,6.3031,31.5518
15-06-2023,23.5989,25.4842,29.7594,6.3891,13.8039,12.9566,3.2773,3.414,0.01836,0.05587,2.196,26.0554,16.8167,17.7254,6.4364,76.3713,2.2144,0.08236,5.1107,0.27821,6.292,31.4988
16-06-2023,23.6389,25.6004,29.8669,6.4,13.8273,13.0162,3.2846,3.4299,0.01835,0.05597,2.1936,26.1303,16.6994,17.7102,6.4482,76.5101,2.2166,0.08185,5.1365,0.27982,6.303,31.5664
17-06-2023,,,,,,,,,,,,,,,,,,,,,,
18-06-2023,,,,,,,,,,,,,,,,,,,,,,
19-06-2023,23.6388,25.8807,30.2006,6.3999,13.8272,13.1583,3.3029,3.4679,0.01845,0.05597,2.22,26.4574,16.7236,17.8471,6.4486,76.6028,2.2444,0.08188,5.1878,0.28089,6.3029,31.7217
20-06-2023,23.6371,25.8186,30.2333,6.3994,13.8262,13.126,3.2838,3.4601,0.01834,0.05596,2.2006,26.3555,16.6225,17.8829,6.4519,76.5423,2.2203,0.08202,5.1769,0.27978,6.302,31.6653
21-06-2023,23.577,25.772,30.0689,6.3831,13.7911,13.1028,3.2676,3.4543,0.01824,0.05582,2.1853,26.2247,16.6082,17.8036,6.4309,76.3555,2.2012,0.08166,5.164,0.2785,6.2851,31.58
22-06-2023,23.5493,25.7113,29.9241,6.3754,13.7749,13.0724,3.2563,3.4466,0.0181,0.05576,2.1745,26.1655,16.5508,17.7764,6.4259,76.2,2.1872,0.08164,5.1514,0.27778,6.2778,31.5092
23-06-2023,23.6239,25.9732,30.1221,6.3957,13.8185,13.2048,3.2721,3.4816,0.01814,0.05593,2.2054,26.3799,16.6003,17.9346,6.4475,76.4823,2.2292,0.08195,5.203,0.28095,6.2978,31.6906
24-06-2023,,,,,,,,,,,,,,,,,,,,,,
25-06-2023,,,,,,,,,,,,,,,,,,,,,,
26-06-2023,25.2505,27.4579,32.051,6.8361,14.77,13.9597,3.4973,3.6807,0.01919,0.05978,2.3364,28.0118,17.5925,19.1012,6.8912,81.6545,2.323,0.08764,5.5081,0.29853,6.7312,33.7269
27-06-2023,25.8231,28.154,32.8076,6.9911,15.1049,14.3138,3.5499,3.7752,0.01965,0.06114,2.4005,28.8079,17.9852,19.5961,7.0506,83.5405,2.3911,0.08983,5.6505,0.30336,6.8841,34.491
28-06-2023,,,,,,,,,,,,,,,,,,,,,,
29-06-2023,,,,,,,,,,,,,,,,,,,,,,
30-06-2023,,,,,,,,,,,,,,,,,,,,,,
01-07-2023,,,,,,,,,,,,,,,,,,,,,,
02-07-2023,,,,,,,,,,,,,,,,,,,,,,
03-07-2023,25.8231,28.154,32.8076,6.9911,15.1049,14.3138,3.5499,3.7752,0.01965,0.06114,2.4005,28.8079,17.9852,19.5961,7.0506,83.5405,2.3911,0.08983,5.6505,0.30336,6.8841,34.491
04-07-2023,26.0312,28.3448,32.9357,7.0475,15.2267,14.4114,3.5711,3.8002,0.01979,0.06163,2.3905,28.8894,17.9405,19.607,7.1031,84.1745,2.4173,0.09035,5.6886,0.29005,6.94,34.7107
05-07-2023,26.0035,28.3464,32.9764,7.0399,15.2104,14.4114,3.5826,3.8002,0.0199,0.06157,2.3907,28.9638,17.9614,19.624,7.0954,84.1538,2.4332,0.09426,5.6937,0.28916,6.9334,34.7141
06-07-2023,26.0474,28.3518,33.0413,7.0518,15.2361,14.4147,3.5762,3.8008,0.01992,0.06167,2.3886,28.9299,17.9932,19.6065,7.1079,84.2928,2.4353,0.09372,5.6969,0.28694,6.9447,34.7441
07-07-2023,26.0452,28.3161,33.1188,7.0517,15.2348,14.3959,3.5762,3.7956,0.01987,0.06166,2.3683,28.9693,18.0555,19.5693,7.1071,84.2737,2.4294,0.09396,5.6865,0.27939,6.943,34.7441
08-07-2023,,,,,,,,,,,,,,,,,,,,,,
09-07-2023,,,,,,,,,,,,,,,,,,,,,,
10-07-2023,26.0381,28.337,33.1316,7.0492,15.2307,14.4074,3.5773,3.7968,0.01983,0.06165,2.3716,29.0042,18.1381,19.4456,7.1054,84.2572,2.415,0.09415,5.6873,0.2825,6.941,34.7612
11-07-2023,26.0564,28.5515,33.3017,7.0542,15.2414,14.5156,3.581,3.8259,0.01985,0.06169,2.395,29.2075,18.2594,19.588,7.1101,84.3361,2.4621,0.09376,5.7339,0.28288,6.9458,34.8862
12-07-2023,26.0721,28.6913,33.5728,7.0586,15.2506,14.5878,3.6002,3.8441,0.02005,0.06173,2.4231,29.4819,18.5146,19.6228,7.1139,84.4234,2.4909,0.09406,5.7647,0.28674,6.9506,35.0254
13-07-2023,26.1099,28.7787,33.7004,7.0688,15.2727,14.632,3.6105,3.8556,0.02014,0.06182,2.4432,29.6582,18.6645,19.7312,7.1229,84.5708,2.5249,0.09365,5.781,0.28704,6.9602,35.1219
14-07-2023,26.1195,29.1598,34.0192,7.0714,15.2783,14.8258,3.626,3.9067,0.02046,0.06184,2.5164,30.1921,18.8203,19.8247,7.1255,84.7893,2.5851,0.0952,5.864,0.28778,6.9621,35.334
15-07-2023,,,,,,,,,,,,,,,,,,,,,,
16-07-2023,,,,,,,,,,,,,,,,,,,,,,
17-07-2023,26.1446,29.339,34.222,7.0782,15.293,14.9172,3.6429,3.9317,0.02052,0.0619,2.5416,30.3748,18.8418,19.8989,7.1318,84.9125,2.6108,0.09467,5.9046,0.28862,6.9687,35.4537
18-07-2023,26.2388,29.4868,34.2864,7.1036,15.2849,14.9915,3.6391,3.9515,0.0206,0.06212,2.5554,30.4681,18.9178,19.8215,7.1602,85.1563,2.6092,0.09465,5.9348,0.28856,6.9935,35.5748
19-07-2023,26.8232,30.1791,35.0735,7.2617,15.6899,15.344,3.7181,4.0442,0.02115,0.06351,2.6176,31.1857,19.3539,20.2886,7.3225,87.0928,2.6613,0.09531,6.0766,0.29422,7.1492,36.382
20-07-2023,26.8963,30.183,34.73,7.2817,15.7327,15.3454,3.7053,4.0446,0.02113,0.06368,2.6139,31.2576,19.2065,20.3863,7.3404,87.2253,2.6629,0.09468,6.0687,0.29341,7.1695,36.3638
21-07-2023,26.8878,30.1356,34.647,7.2795,15.7277,15.322,3.7254,4.0384,0.02103,0.06366,2.612,31.2543,19.2251,20.4454,7.34,87.1934,2.69,0.09453,6.0661,0.29439,7.168,36.3592
22-07-2023,,,,,,,,,,,,,,,,,,,,,,
23-07-2023,,,,,,,,,,,,,,,,,,,,,,
24-07-2023,26.8944,29.929,34.5267,7.2811,15.7316,15.2164,3.7261,4.0105,0.02083,0.06368,2.5797,30.9727,18.9666,20.3908,7.3405,87.0835,2.6688,0.0939,6.0282,0.29601,7.1707,36.2418
25-07-2023,26.9212,29.8646,34.515,7.2883,15.7473,15.1838,3.7201,4.0015,0.02089,0.06374,2.5753,31.0123,19.007,20.3691,7.3483,87.2192,2.6626,0.09317,6.0277,0.29583,7.1774,36.2312
26-07-2023,26.9263,29.7778,34.526,7.2898,15.7514,15.1397,3.7488,3.9901,0.02099,0.06375,2.5816,30.931,18.9962,20.4199,7.3463,87.2148,2.6693,0.09372,6.0187,0.2971,7.1787,36.2329
27-07-2023,26.9283,29.8139,34.7004,7.2903,15.7514,15.1568,3.7443,3.9949,0.02101,0.06376,2.5827,31.1605,19.1247,20.3716,7.3494,87.2611,2.6629,0.09371,6.0145,0.29749,7.1788,36.274
28-07-2023,26.9308,29.9756,34.8755,7.2909,15.7529,15.2397,3.7489,4.0164,0.02095,0.06376,2.5976,31.3492,19.1807,20.4167,7.3516,87.2852,2.6796,0.09351,6.048,0.29773,7.1796,36.3628
29-07-2023,,,,,,,,,,,,,,,,,,,,,,
30-07-2023,,,,,,,,,,,,,,,,,,,,,,
31-07-2023,26.9394,29.57,34.474,7.2932,15.7579,15.0337,3.7425,3.9614,0.02094,0.06378,2.5444,30.8767,19.2755,20.3319,7.3536,87.2182,2.6372,0.09353,5.9626,0.29484,7.1818,36.1892
01-08-2023,26.9323,29.6989,34.5722,7.2913,15.7537,15.099,3.7463,3.9787,0.02101,0.06377,2.5514,30.8668,18.89,20.3306,7.3474,87.1881,2.6446,0.0937,5.9855,0.29223,7.1797,36.1935
02-08-2023,26.9329,29.5733,34.4509,7.2915,15.7541,15.0357,3.7373,3.9623,0.02081,0.06377,2.5341,30.7281,18.8235,20.2943,7.3499,87.1116,2.6363,0.09341,5.9608,0.29187,7.178,36.1181
03-08-2023,26.9382,29.5887,34.3674,7.2929,15.7572,15.0437,3.7307,3.9643,0.02066,0.06378,2.5241,30.6465,18.8412,20.2125,7.3517,87.0795,2.6395,0.09307,5.9634,0.28885,7.1798,36.1152
04-08-2023,26.9498,29.4507,34.0947,7.296,15.764,14.9732,3.7317,3.9461,0.0206,0.06381,2.4989,30.6489,18.7966,20.1314,7.3571,87.0993,2.6088,0.09446,5.9309,0.28586,7.1842,36.0432
05-08-2023,,,,,,,,,,,,,,,,,,,,,,
06-08-2023,,,,,,,,,,,,,,,,,,,,,,
07-08-2023,26.9545,29.4979,34.1825,7.2974,15.7667,14.9972,3.7315,3.9527,0.02046,0.06382,2.5092,30.6627,18.8439,20.1362,7.3565,87.1369,2.6312,0.09438,5.9217,0.2824,7.1847,36.0769
08-08-2023,26.9651,29.6034,34.2726,7.3003,15.7729,15.0518,3.7293,3.9668,0.02053,0.06384,2.5278,30.7124,18.9104,20.1228,7.3332,87.1677,2.6471,0.09392,5.9483,0.27796,7.188,36.1363
09-08-2023,26.982,29.6024,34.3064,7.3048,15.7828,15.0505,3.7196,3.9666,0.02036,0.06388,2.5196,30.7588,18.8106,20.0496,7.363,87.21,2.6251,0.09324,5.9465,0.27943,7.1922,36.1242
10-08-2023,26.9892,29.6279,34.3536,7.3068,15.787,15.0629,3.7256,3.97,0.02044,0.0639,2.5184,30.7586,18.7908,20.0878,7.3665,87.2575,2.6372,0.09359,5.9549,0.27632,7.1935,36.1457
11-08-2023,26.9978,29.7365,34.3762,7.3092,15.792,15.1186,3.7237,3.9845,0.02043,0.06392,2.5261,30.8223,18.724,20.116,7.3663,87.314,2.6465,0.09341,5.982,0.27588,7.1957,36.1821
12-08-2023,,,,,,,,,,,,,,,,,,,,,,
13-08-2023,,,,,,,,,,,,,,,,,,,,,,
14-08-2023,27.0059,29.6845,34.2672,7.3114,15.7968,15.0916,3.7122,3.9777,0.02025,0.06394,2.5084,30.7451,18.6304,20.0566,7.3701,87.3089,2.5993,0.09337,5.973,0.27363,7.1979,36.1332
15-08-2023,27.017,29.5687,34.2352,7.3143,15.8032,15.0323,3.7015,3.9618,0.02016,0.06397,2.4848,30.7384,18.5954,20.063,7.3751,87.3332,2.5799,0.09435,5.9487,0.2658,7.2013,36.0771
16-08-2023,27.022,29.5353,34.2868,7.3156,15.8062,15.0162,3.6891,3.9574,0.0201,0.06398,2.484,30.7614,18.5103,20.0117,7.3735,87.3311,2.5697,0.09262,5.9448,0.27443,7.2039,36.0464
17-08-2023,27.0254,29.516,34.3837,7.3166,15.8082,15.0054,3.6839,3.9546,0.02011,0.06399,2.4826,30.6868,18.5259,20.005,7.3732,87.3373,2.5671,0.09129,5.9441,0.27809,7.2059,36.0454
18-08-2023,27.0681,29.455,34.4173,7.3281,15.8332,14.9754,3.6872,3.9466,0.02008,0.06409,2.4703,30.7227,18.478,19.9942,7.3837,87.4168,2.5497,0.09078,5.9343,0.28698,7.2177,36.0473
19-08-2023,,,,,,,,,,,,,,,,,,,,,,
20-08-2023,,,,,,,,,,,,,,,,,,,,,,
21-08-2023,27.0606,29.4092,34.3504,7.326,15.8288,14.9522,3.6912,3.9405,0.02008,0.06407,2.4578,30.6715,18.5602,19.947,7.3831,87.3714,2.5422,0.09063,5.9148,0.28824,7.2161,36.0358
22-08-2023,27.1275,29.5518,34.4926,7.3444,15.8679,15.0243,3.694,3.9594,0.02009,0.06423,2.4668,30.7595,18.5759,20.027,7.4007,87.5607,2.5527,0.09075,5.9459,0.28628,7.2328,36.1446
23-08-2023,27.1676,29.6274,34.6622,7.355,15.8914,15.0621,3.7052,3.9692,0.02021,0.06432,2.4811,30.8878,18.5988,20.0544,7.4117,87.7012,2.5616,0.09019,5.9681,0.28723,7.2426,36.2254
24-08-2023,27.1737,29.4062,34.3856,7.3566,15.8949,14.9493,3.7063,3.9393,0.02017,0.06434,2.4631,30.7853,18.636,20.0104,7.4133,87.6235,2.5399,0.09011,5.9191,0.28613,7.244,36.1299
25-08-2023,27.0937,29.4057,34.3146,7.3349,15.8481,14.9502,3.701,3.9389,0.0204,0.06415,2.462,30.7229,18.5928,19.9853,7.3914,87.3871,2.5374,0.08976,5.9241,0.28534,7.2225,36.066
26-08-2023,,,,,,,,,,,,,,,,,,,,,,
27-08-2023,,,,,,,,,,,,,,,,,,,,,,
28-08-2023,26.406,28.4899,33.1915,7.1487,15.4459,14.4847,3.6025,3.8163,0.01983,0.06252,2.3868,29.7426,18.0396,19.4126,7.2038,85.0837,2.462,0.08666,5.7358,0.2775,7.0389,35.0508
29-08-2023,26.5271,28.6712,33.3254,7.1819,15.5167,14.577,3.6171,3.8411,0.01989,0.06281,2.394,29.9455,18.062,19.4813,7.2369,85.4983,2.4672,0.08691,5.7746,0.27593,7.071,35.2186
30-08-2023,,,,,,,,,,,,,,,,,,,,,,
31-08-2023,26.5763,28.7308,33.4427,7.1949,15.5455,14.6073,3.6239,3.8491,0.01996,0.06292,2.4079,29.9756,18.0796,19.5004,7.2496,85.6929,2.4779,0.08691,5.781,0.27619,7.0849,35.2889
01-09-2023,26.6658,29.0184,33.7886,7.2193,15.5978,14.7538,3.6379,3.8877,0.02003,0.06313,2.4368,30.2014,18.2297,19.6609,7.2736,86.0365,2.4996,0.08651,5.8401,0.27551,7.1091,38.0495
02-09-2023,,,,,,,,,,,,,,,,,,,,,,
03-09-2023,,,,,,,,,,,,,,,,,,,,,,
04-09-2023,26.6783,28.9377,33.7523,7.2225,15.6052,14.7123,3.6542,3.8766,0.02013,0.06316,2.4238,30.1571,18.3018,19.7248,7.2771,86.0663,2.5077,0.0866,5.8196,0.27543,7.113,35.514
